"Mikhail McLean",Houston,Amer,15,11.5,98.8,17.8,44.4,42.65,12.4,7.2,10.8,9.4,6,18,0.333,16,33,0.485,0,3,0,2.2,0.8,50,Sr,6-8,1,0.370581,96.333,7.8,2015,15362,all,,1.74990622,10,19,4,11,0.5263,0.3636,1,1,1.0000,,105.23,106.1,0.722218,20.9154,-2.27641,-0.800145,-1.47626,-3.94245,9.9333,-3.0698,-0.872649,1.1333,0.6000,1.7333,0.4667,0.1333,0.2000,2.5333,C,1.24401
"James Carlton",Howard,MEAC,28,76.9,100.4,28.1,48.3,52.97,7.7,20.6,8.7,18.8,99,131,0.756,143,280,0.511,19,75,0.253,3.9,1.9,36.9,Sr,6-8,1,2.3111,106.308,3.7,2015,15422,all,,0.36904453,82,134,61,146,0.6119,0.4178,19,20,0.9500,,93.4286,97.9024,3.26121,184.052,-0.666735,-1.4618,0.79507,0.353579,31.6129,0.433326,-0.0797472,1.9032,5.9032,7.8065,1.0000,1.0000,1.0323,15.9355,PF/C,5.1442
"Trent Wiedeman","Georgia Southern",SB,28,73.9,101.4,22.1,47.8,51,7.4,13.1,8.2,15.7,60,88,0.682,121,249,0.486,5,20,0.25,3.6,1.5,32.7,Sr,6-8,44,1.77248,102.684,2.8,2015,15425,all,,0.60379014,67,98,54,151,0.6837,0.3576,5,5,1.0000,,95.4518,98.3746,2.97725,147.742,-0.506461,-2.12954,1.62307,0.876401,29.0000,0.130236,0.746165,2.1613,3.4516,5.6129,1.0323,0.7097,1.0000,11.6129,"Wing F",1.47959
"Jeromie Hill",UTSA,CUSA,28,84.4,100.5,25.8,48.5,50.03,8.2,20.8,9.3,16.2,55,90,0.611,115,255,0.451,53,146,0.363,2.6,2,22.4,Sr,6-8,12,2.54346,107.126,3,2015,15429,all,,0.54793901,80,141,35,113,0.5674,0.3097,12,12,1.0000,,102.965,105.614,2.55114,186.517,-0.389301,0.598123,-0.987424,0.575545,33.5000,2.34736,-1.77181,2.4333,5.7000,8.1333,1.3333,1.1000,0.6667,15.9667,"Stretch 4",9.23216
"Gus Leeper","Arkansas Little Rock",SB,29,37.9,100.8,14.4,48.6,50.17,7.9,11.6,0.9,13.6,11,16,0.688,52,107,0.486,0,0,0,3.3,0.4,15,Sr,6-10,55,0.360371,92.0321,5.5,2015,15454,all,,0.11769896,31,45,21,62,0.6889,0.3387,1,1,1.0000,,107.126,110.071,0.942098,72.0198,-5.25767,-3.08553,-2.17214,-5.04813,16.1667,-3.10751,-1.94062,1.2000,1.6333,2.8333,0.0667,0.1000,0.4667,4.0667,C,0
"Justin Drummond",Toledo,MAC,33,72.9,110.3,22.6,52.6,58.08,4.4,13.3,12.8,18,113,145,0.779,116,228,0.509,29,75,0.387,1.8,1.5,47.9,Sr,6-4,4,2.8469,113.555,3.7,2015,15492,all,,0.92538055,81,130,35,98,0.6231,0.3571,6,6,1.0000,,105.417,103.793,2.38755,166.621,2.32135,2.44351,-0.122158,2.28111,29.3636,2.46097,-0.17986,1.0606,3.5152,4.5758,1.8788,0.7273,0.4848,13.0909,"Wing G",4.56269
"Cedric Jenkins","Southeastern Louisiana",Slnd,29,60.8,93.7,26.5,45,48.91,4.8,9.2,15,19,61,81,0.753,84,167,0.503,35,136,0.257,1,2.7,26.7,Sr,6-2,4,0.989904,96.3855,2.5,2015,15541,all,16.0,0.80598217,55,101,29,67,0.5446,0.4328,0,0,,,105.25,108.553,1.69895,134.524,-2.81522,-0.866727,-1.94849,-1.5173,25.4333,-0.212781,-1.30452,1.0333,2.0667,3.1000,1.8000,1.1667,0.2333,11.2000,"Combo G",10.3833
"Mikel Trapp","Bethune Cookman",MEAC,29,73.3,98.5,15.9,48.2,49.49,1.8,9.2,9.1,18.3,18,26,0.692,25,52,0.481,54,168,0.321,0,1,11.8,Sr,6-2,12,0.231463,87.6008,2.6,2015,15546,all,,0.88094188,9,18,16,34,0.5000,0.4706,0,0,,,106.61,112.88,1.5292,115.32,-3.82,-1.08753,-2.73246,-4.15595,30.4194,-1.78828,-2.36767,0.4516,2.3871,2.8387,1.1935,0.4516,0.0000,8.7097,"Wing G",12.5412
"Ben Hazel",Princeton,Ivy,23,35.5,100.2,18.2,50,56.68,1.3,7.8,9.9,18.9,38,48,0.792,17,33,0.515,19,58,0.328,0.3,2.1,52.7,Sr,6-5,12,0.724833,97.0637,2.3,2015,15598,all,,1.04351456,15,27,1,5,0.5556,0.2000,0,0,,,104.757,106.875,1.27596,63.0284,-2.07282,-0.0256469,-2.04717,-1.10964,17.8333,-0.0954518,-1.01419,0.1667,1.2083,1.3750,1.0000,0.5833,0.0833,5.7500,"Combo G",8.66801
"Delino Dear","Bethune Cookman",MEAC,29,45.4,107,14.3,57.8,60.99,10.5,16.3,4.2,24.4,29,41,0.707,48,83,0.578,0,0,0,5.1,1.1,49.4,Jr,6-9,1,0.470264,92.6139,4.3,2015,15658,all,,0.29030001,32,45,17,39,0.7111,0.4359,3,4,0.7500,,100.666,106.299,1.3762,94.0489,-1.71366,-2.46645,0.752787,-2.30475,18.4839,-2.15601,-0.148739,1.6452,2.3871,4.0323,0.2903,0.3226,0.7097,4.4194,C,0
"Alex Dragicevich","Boston College",ACC,18,7,103.1,8,60,60,2.8,9.6,6.2,25.7,0,0,0,0,2,0,4,8,0.5,2.5,1.4,0,Sr,6-7,23,0.0551829,88.6138,2.6,2015,15659,all,56.8,1.00000000,0,1,0,1,0.0000,0.0000,0,0,,,106.195,102.722,0.424132,13.6166,0.871667,-0.614751,1.48642,-0.823505,5.0556,-0.977292,0.153787,0.1111,0.3889,0.5000,0.1667,0.1111,0.1111,0.6667,"Wing G",5.50397
"C.J. Washington",UAB,CUSA,33,40.1,88,24.5,40.5,44.78,10.4,13.9,5.8,20.3,43,60,0.717,64,156,0.41,13,50,0.26,1.6,2,29.1,Sr,6-8,25,0.521985,94.2666,4.4,2015,15883,all,,0.31250884,39,82,26,75,0.4756,0.3467,2,2,1.0000,,100.113,99.0991,1.66674,102.759,-4.10218,-2.86303,-1.23915,-3.76848,17.7647,-2.48685,-1.28164,1.5588,2.2353,3.7941,0.4412,0.5882,0.2941,6.7059,PF/C,5.28859
"Pat Moore",Colgate,Pat,24,24.9,104.5,15,54.9,54.84,1.3,5.9,10.3,15,3,6,0.5,3,9,0.333,24,62,0.387,0.4,0.4,8.5,Sr,6-5,5,0.404077,94.2258,2,2015,16018,all,,1.72727271,2,3,1,6,0.6667,0.1667,0,0,,,112.133,114.707,0.581439,35.8412,-3.68738,0.470181,-4.15756,-3.15286,13.4800,0.199272,-3.35213,0.1200,0.7200,0.8400,0.7600,0.1200,0.0400,3.4800,"Combo G",12.672
"Alandise Harris",Arkansas,SEC,35,51.6,108.4,18.4,49.8,54.34,5.6,11.9,13,17,65,90,0.722,87,170,0.512,9,32,0.281,4.9,2.1,44.6,Sr,6-6,2,1.85665,110.618,4,2015,16117,all,,1.29272670,50,83,37,87,0.6024,0.4253,9,11,0.8182,,99.2097,95.4705,2.35125,143.373,5.31208,1.80863,3.50345,4.85764,21.3714,2.11089,2.74675,1.0857,2.2000,3.2857,1.5143,0.8000,1.0000,7.6000,"Wing G",2.43171
"Alex Tiffin","Sacramento St.",BSky,31,39.4,94.1,17.7,45.9,49.57,8.4,15.9,3.5,19.6,25,36,0.694,51,110,0.464,0,1,0,2.2,0.8,32.4,Sr,6-9,34,0.110985,87.4302,6.5,2015,16176,all,52.6,0.32139070,29,63,22,47,0.4603,0.4681,0,0,,,110.701,111.808,0.853612,73.1344,-7.61106,-4.32836,-3.2827,-8.34565,15.6970,-5.31833,-3.02732,0.9697,1.9091,2.8788,0.2727,0.2424,0.2727,4.3939,C,0.1287
"Tyler Lamb","Long Beach St.",BW,30,56,92.1,22.5,42.1,46.77,4.2,15,11.5,19.2,46,53,0.868,52,144,0.361,33,97,0.34,0.7,2.1,22,Sr,6-5,1,1.00496,97.9181,3.3,2015,16203,all,92.4,0.70587159,31,57,21,88,0.5439,0.2386,0,1,0.0000,,101.608,98.9336,2.28599,127.756,-0.63,-1.17195,0.541951,-0.0180268,23.0968,-0.253989,0.235962,0.8387,2.9355,3.7742,1.1613,0.7742,0.1290,8.3226,"Wing G",8.36678
"Riley Barker",Portland,WCC,14,21.7,101.2,16.2,47.4,49.17,14.1,17.9,5.8,19.8,10,17,0.588,27,56,0.482,0,1,0,5.6,3,29.8,Sr,6-10,14,0.690857,95.8478,5,2015,16226,all,,0.50000000,14,25,13,31,0.5600,0.4194,9,9,1.0000,,100.341,98.7237,1.89686,57.1144,3.57613,-0.0795132,3.65565,0.644475,18.8750,-0.854222,1.4987,2.3750,2.6875,5.0625,0.5000,0.8750,0.9375,4.8125,C,0.228535
"Chad Jackson","Northern Kentucky",ASun,28,66.5,106.6,20.4,50,53.07,9.9,16.2,15.2,17.2,64,106,0.604,86,169,0.509,0,3,0,0.5,2.1,61.6,Sr,6-4,0,1.60529,102.805,4,2015,16247,all,26.0,1.43178562,67,120,19,49,0.5583,0.3878,1,1,1.0000,,107.468,108.066,1.78378,127.236,0.397446,0.940326,-0.54288,-0.209065,26.1000,0.691914,-0.900979,2.1000,3.3667,5.4667,2.1000,0.8667,0.1333,8.0667,"Wing G",0.244322
"Bo Barnes","Arizona St.",P12,33,45.8,120.8,16.5,55.6,58.57,6.3,8.4,8.5,10.9,30,35,0.857,30,55,0.545,46,123,0.374,0.8,2.1,19.7,Sr,6-4,4,2.29031,120.408,3,2015,16401,all,,1.31573464,20,32,10,23,0.6250,0.4348,0,0,,,100.962,97.8695,1.93226,104.064,6.16897,5.36633,0.802631,6.15956,19.2121,4.93695,1.2226,1.0000,1.2727,2.2727,0.7576,0.6667,0.1515,6.9091,"Wing G",11.6159
"Ted Bancroft",Providence,BE,21,6.6,108.7,12.5,53.1,54.33,5.2,14.6,6.2,16.1,4,7,0.571,1,2,0.5,5,14,0.357,2.6,2,43.8,Sr,6-6,22,0.222787,100.473,4.4,2015,16456,all,,1.00000000,1,2,0,0,0.5000,,0,0,,,99.2283,95.1276,0.477135,16.0569,3.80271,1.97402,1.82869,1.71986,4.2857,0.273575,1.44629,0.1905,0.5238,0.7143,0.1429,0.1429,0.0952,1.0000,"Wing G",9.3802
"John Ryan","UC Irvine",BW,23,31.9,100,18.5,53.5,54.35,13.1,18.2,8.8,23.8,18,32,0.563,46,86,0.535,0,0,0,6.7,1.1,37.2,Sr,6-10,25,0.851238,99.1717,5.9,2015,16485,all,,0.70967741,32,50,14,36,0.6400,0.3889,4,5,0.8000,,94.8074,94.2175,2.05158,82.4718,3.54531,-0.814025,4.35933,0.380095,18.0000,-1.85885,2.23895,1.9200,2.8400,4.7600,0.8800,0.3200,1.3200,5.2800,C,0
"Evan Kelley","Sacred Heart",NEC,31,76.4,97.4,23.9,46.5,49.2,3.4,10.8,15.2,16.5,80,130,0.615,155,316,0.491,9,46,0.196,0.7,2.1,35.9,Sr,6-4,2,1.43351,98.9222,2.4,2015,16501,all,,1.11764706,108,186,47,130,0.5806,0.3615,2,3,0.6667,,105.764,109.507,1.89756,168.06,-2.77428,-0.980928,-1.79335,-2.12272,31.2188,-0.710017,-1.4127,0.9375,3.0938,4.0312,2.3750,1.1875,0.2188,13.6875,"Wing G",2.71522
"Joshua Smith",Georgetown,BE,33,50.5,112,28.1,62.1,63.53,15.5,18.5,14.3,21.6,93,144,0.646,131,211,0.621,0,0,0,3.9,3.1,68.2,Sr,6-10,24,3.12992,130.036,6.8,2015,16505,all,96.8,0.58208150,111,161,20,47,0.6894,0.4255,19,20,0.9500,,94.803,88.2265,2.74723,143.389,8.50614,4.84093,3.6652,7.14876,20.5152,4.49484,2.65392,2.5455,3.2121,5.7576,1.1818,1.0303,0.6667,10.7576,C,0
"Kregg Jones","Cal St. Bakersfield",WAC,24,16.5,90.1,14.7,52.9,50.7,4.9,14.1,0,17.7,11,26,0.423,18,34,0.529,0,0,0,6.1,0.7,76.5,Sr,6-8,15,-0.112336,81.4561,4.4,2015,16566,all,,0.00000000,13,19,5,15,0.6842,0.3333,7,7,1.0000,,100.513,105.048,0.636321,32.8669,-7.59463,-6.17507,-1.41956,-2.67946,8.2222,-2.53102,-0.148444,0.3333,1.0000,1.3333,0.0000,0.0741,0.3704,2.1111,C,0
"Javonte Maynor","Cal St. Bakersfield",WAC,30,72.4,100.5,16.1,48.7,50.44,1,4.2,6.4,13.3,32,50,0.64,19,52,0.365,63,181,0.348,0.3,1.8,21.5,Sr,6-0,3,0.735811,92.7239,3.3,2015,16572,all,,0.91667435,11,23,8,29,0.4783,0.2759,0,0,,,104.85,109.466,1.80272,117.926,-1.62464,0.398351,-2.02299,-1.70737,29.3333,-0.725356,-0.982018,0.2727,1.0303,1.3030,1.0000,0.8485,0.0606,8.8788,"Combo G",13.4095
"Scott Eatherton",Northeastern,CAA,35,74.5,114.1,24.5,60.4,62.71,8.6,18.7,12.4,17.2,111,160,0.694,189,302,0.626,8,31,0.258,4.2,1.1,48,Sr,6-8,43,3.50693,119.322,3.5,2015,16602,all,,0.74647540,168,244,21,58,0.6885,0.3621,29,31,0.9355,,100.066,99.817,2.85204,189.203,3.72018,2.45608,1.2641,3.82203,30.1143,3.11882,0.703213,1.8000,4.6000,6.4000,1.5143,0.5429,1.2286,14.6571,PF/C,1.84096
"Aaron Bowen",Georgetown,BE,33,37,102.6,21.3,56.1,55.86,6.6,9.7,14.4,20.9,27,52,0.519,65,110,0.591,9,30,0.3,2,3.5,37.1,Sr,6-6,23,1.25598,109.849,4.1,2015,16633,all,72.0,0.88889910,52,75,13,33,0.6933,0.3939,15,16,0.9375,,99.2009,92.3192,1.80247,89.1023,4.29783,2.19251,2.10532,4.36089,15.0303,1.96934,2.39155,0.7879,1.2424,2.0303,0.9697,0.8485,0.2424,5.5758,"Wing G",3.71338
"Brian Hornstein","Florida Atlantic",CUSA,13,5.8,66.2,13.4,28.6,28.57,7.5,4,0,14.7,0,0,0,4,13,0.308,0,1,0,6,2,0,Sr,6-10,24,-0.448537,58.7296,5.7,2015,16663,all,,0.00000000,1,4,3,9,0.2500,0.3333,0,0,,,104.797,106.997,0.343151,10.2934,-7.29424,-6.85921,-0.435035,-5.90317,4.7143,-5.99141,0.0882426,0.2857,0.1429,0.4286,0.0000,0.1429,0.2857,0.5714,C,0.980077
"Anthony Brown",Stanford,P12,37,87.7,114.1,21.2,52.8,57.3,3.8,18.8,15.2,15.7,116,146,0.795,97,229,0.424,79,179,0.441,0.6,1.3,35.8,Sr,6-6,21,4.26404,120.429,2.4,2015,16684,all,87.4,1.30556553,58,96,39,133,0.6042,0.2932,8,9,0.8889,34,100.992,96.2343,3.79438,233.885,5.71511,4.29686,1.41825,6.29308,35.6757,5.2572,1.03588,1.1351,5.7838,6.9189,2.5405,0.7568,0.1892,14.7838,"Wing G",8.27577
"Ethan Jacobs",Colgate,Pat,32,68.9,105.7,25.2,55.4,57.66,4.6,15.7,8.5,15,54,72,0.75,117,202,0.579,39,115,0.339,4.6,0.8,22.7,Sr,6-11,53,2.40186,110.522,3.9,2015,16760,all,27.0,0.67305501,56,83,61,119,0.6747,0.5126,11,11,1.0000,,104.715,106.496,1.99907,145.058,-0.439833,0.530953,-0.970786,0.41725,27.9091,1.3359,-0.918648,0.9697,3.5455,4.5152,1.0606,0.3333,1.1212,12.5455,PF/C,8.49439
"Nino Williams","Kansas St.",B12,29,60.8,110.6,22.5,48.4,54.84,8.6,17.1,10.7,13.3,87,105,0.829,117,243,0.481,3,8,0.375,0.9,1.3,41.8,Sr,6-5,11,3.41619,122.116,5,2015,16790,all,79.6,0.86480131,58,89,59,154,0.6517,0.3831,0,0,,,101.106,95.527,2.96601,128.913,3.17678,2.21834,0.95844,2.81636,26.9310,2.18182,0.634535,1.7931,3.5517,5.3448,1.1034,0.5517,0.2069,11.3793,"Wing F",0.646312
"Dan Guest",Connecticut,Amer,9,1.4,84.2,23.6,50,60.61,0,5.8,21.3,41,2,2,1,2,3,0.667,0,1,0,0,0,50,N/A,6-2,24,0.0240312,88.5191,6,2015,16837,all,,0.66666670,1,1,1,2,1.0000,0.5000,0,0,,,105.349,104.651,0.175439,2.24285,-11.0168,-6.69399,-4.32283,-12.1944,2.2222,-7.84669,-4.34776,0.0000,0.1111,0.1111,0.2222,0.0000,0.0000,0.6667,"Combo G",3.28096
"Tyler Les","UC Davis",BW,30,59.2,127.8,13.8,66.4,69.48,1.2,7,10.3,16.6,30,32,0.938,4,12,0.333,62,134,0.463,0,0.7,21.9,Sr,6-2,15,2.45274,115.264,2.6,2015,16923,all,,1.65526375,1,3,3,9,0.3333,0.3333,0,0,,,109.437,110.545,1.38463,90.9046,2.33093,4.35308,-2.02215,2.29684,24.0938,3.63847,-1.34163,0.1875,1.4375,1.6250,1.5000,0.3125,0.0000,7.2812,"Combo G",11.7613
"Ayodeji Egbeyemi","Loyola Marymount",WCC,25,56.4,94,22.1,42.8,48.75,3.9,11.9,12,19.4,60,76,0.789,68,170,0.4,14,38,0.368,1.4,1.4,36.5,Sr,6-3,24,1.36811,99.9062,2.6,2015,17023,all,,0.77549613,26,59,42,112,0.4407,0.3750,9,11,0.8182,,114.48,110.079,1.63413,96.2487,-3.45962,-1.43458,-2.02505,-1.86397,27.2308,-0.0542292,-1.80974,0.8846,2.5385,3.4231,1.4615,0.6538,0.3846,9.6538,"Wing G",3.52988
"Derek Jackson","Kent St.",MAC,33,83.2,116.1,17.5,54.1,56.24,2.2,8.9,21,16,48,67,0.716,55,130,0.423,65,152,0.428,0.7,3,23.8,Sr,6-1,23,3.0543,111.088,1.9,2015,17104,all,26.6,2.23997010,36,68,19,62,0.5294,0.3065,9,9,1.0000,,100.445,100.451,3.20483,190.719,5.01444,3.9378,1.07664,4.64518,34.7353,2.71493,1.93025,0.6471,2.5882,3.2353,3.2941,1.7059,0.2059,10.6471,"Scoring PG",8.52461
"Colin Voss","North Texas",CUSA,29,74.8,106.6,17,48.3,53.79,6.6,14.2,13.3,17.7,58,70,0.829,97,200,0.485,0,1,0,3.4,1,34.8,Sr,6-7,33,1.66581,101.437,3.9,2015,17107,all,,1.23408746,31,46,66,154,0.6739,0.4286,0,0,,,103.46,103.647,2.46796,149.794,1.54525,0.134442,1.41081,0.193204,29.8710,-0.145928,0.339132,1.7419,4.0645,5.8065,1.8710,0.4839,0.7742,8.8065,PF/C,0.0685089
"Marcel Mosley","Arkansas Pine Bluff",SWAC,28,77.6,101.8,27.9,49.9,56.14,2.8,7.5,20,21.5,130,159,0.818,76,179,0.425,69,181,0.381,0,3.6,44.2,Jr,6-0,1,2.69825,107.338,2.1,2015,17139,all,,0.75256187,51,97,25,82,0.5258,0.3049,0,0,,,104.386,109.252,2.22907,156.564,-1.08867,1.67143,-2.7601,1.60626,35.6071,2.86618,-1.25992,0.8214,2.0714,2.8929,2.6071,2.0714,0.0000,17.4643,"Scoring PG",11.1697
"Daniel Bejarano","Colorado St.",MWC,32,75.7,103.6,22.4,44.9,47.73,5.7,21,19.1,14.1,58,84,0.69,62,175,0.354,65,180,0.361,2.3,0.8,23.7,Sr,6-4,2,2.452,108.035,3.1,2015,17168,all,85.6,1.80765333,31,54,31,121,0.5741,0.2562,1,1,1.0000,,97.8777,97.8969,3.19663,184.105,2.99185,1.86724,1.12461,2.35445,30.6970,2.16745,0.186994,1.5152,5.6364,7.1515,2.8485,0.3939,0.6061,11.4242,"Stretch 4",10.9372
"Pete Rakocevic","Northern Illinois",MAC,22,28.3,86.5,16.8,42.7,46.61,5.8,17.4,8.1,26.7,13,16,0.813,32,66,0.485,0,9,0,4.7,0.9,21.3,Sr,6-11,0,-0.20613,81.4111,5.8,2015,17190,all,,0.47994482,20,34,12,32,0.5882,0.3750,1,1,1.0000,,103.851,102.585,1.28167,56.0522,-2.9753,-4.31692,1.34162,-4.29,15.1304,-5.13851,0.848508,0.7826,2.2174,3.0000,0.5217,0.2174,0.4783,3.7391,C,1.68266
"Jamel Outler","UT Arlington",SB,30,59.8,92.7,20.5,45.4,48.42,1.3,4.6,7.2,17.2,53,84,0.631,33,71,0.465,51,170,0.3,0,1.9,34.9,Sr,6-2,3,0.665846,93.4312,3.4,2015,17239,all,56.6,0.62220997,18,25,15,46,0.7200,0.3261,1,2,0.5000,,107.269,109.498,1.48491,106.385,-2.77031,-0.1188,-2.65151,-2.89306,23.6452,-1.34543,-1.54762,0.2581,1.0968,1.3548,0.9032,0.8065,0.0000,9.3226,"Combo G",13.336
"Will Regan",Buffalo,MAC,33,57.2,109.1,13.7,44.1,48.4,6.6,12.9,4.1,8.9,42,58,0.724,36,85,0.424,28,92,0.304,2.4,0.9,32.8,Sr,6-8,2,1.11111,99.3983,3.1,2015,17274,all,69.8,1.06270629,30,53,6,32,0.5660,0.1875,1,2,0.5000,,102.463,100.322,2.14994,123.773,1.80001,1.31763,0.482378,0.690115,22.8788,0.493191,0.196923,1.3939,2.6970,4.0909,0.5152,0.3636,0.4848,6.0000,"Stretch 4",7.02764
"Duje Dukan",Wisconsin,B10,38,37.6,105.5,18.9,48.1,50.89,6.3,14.9,7.5,14.7,31,46,0.674,31,64,0.484,29,91,0.319,0.5,0.9,29.7,Sr,6-10,13,1.42748,111.411,3.2,2015,17291,all,60.4,0.96002439,23,36,8,27,0.6389,0.2963,4,5,0.8000,,99.7078,93.1618,1.87931,89.3219,3.60921,3.51453,0.0946735,1.77325,15.9211,1.54859,0.224652,0.7368,1.8421,2.5789,0.6316,0.2105,0.0789,4.7368,"Stretch 4",10.1017
"Josh Gasser",Wisconsin,B10,40,82,134.3,10.4,58.3,63.21,3,10.7,9.3,10.3,62,75,0.827,28,48,0.583,49,126,0.389,0.6,1.5,43.1,Sr,6-4,21,4.37842,123.878,2.7,2015,17292,all,60.8,3.33333348,23,35,5,13,0.6571,0.3846,0,0,,,99.6729,93.4295,3.8661,195.199,9.84241,6.9273,2.91511,6.06312,33.0000,3.08527,2.97785,0.7250,2.7500,3.4750,1.7500,0.7500,0.2000,6.6250,"Combo G",6.41353
"Jalen Courtney","Morehead St.",OVC,5,2,79.2,20.5,30,30,13.5,19.6,7.9,11.3,0,0,0,3,7,0.429,0,3,0,0,4.7,0,Sr,6-7,21,-0.154673,76.8306,9.2,2015,17495,all,64.8,1.00000000,2,2,1,5,1.0000,0.2000,0,0,,,93.4901,100.072,0.493149,5.87067,-3.28447,-3.33354,0.0490636,-10.3669,5.2000,-8.08597,-2.28093,0.6000,0.8000,1.4000,0.2000,0.4000,0.0000,1.2000,PF/C,7.01852
