"Valdas Sirutis","Boston University",AE,32,36.9,92.5,9.7,40.8,43.49,6.4,10.1,6.6,21.4,16,31,0.516,14,31,0.452,7,29,0.241,0.4,0.8,51.7,Sr,6-7,15,-0.371638,77.8625,7.5,2010,38,all,,1.00000000,9,18,4,13,0.5000,0.3077,0,0,,,101.426,104.128,1.252,81.2862,-1.64751,-1.65177,0.00426609,-4.31917,16.2500,-4.78715,0.467978,0.9688,1.5000,2.4688,0.5938,0.2188,0.0625,2.0312,"Stretch 4",3.15388
"Corey Lowe","Boston University",AE,32,75.7,91.5,28.9,46.3,49.32,3.1,11.5,28.8,24.6,88,134,0.657,84,204,0.412,75,220,0.341,1.4,2.1,31.6,Sr,6-2,13,1.84047,100.459,3,2010,39,all,55.6,1.01492537,39,76,45,128,0.5132,0.3516,0,1,0.0000,,98.0933,101.148,2.9252,195.765,0.94008,0.615129,0.324951,1.17251,33.3750,1.67807,-0.505561,0.9688,3.5000,4.4688,4.2500,1.2500,0.4062,15.0312,"Scoring PG",11.6627
"Grant Leiendecker",Butler,Horz,14,2.4,89.5,26.9,39.3,45.8,7.1,3.4,6.1,18.8,4,5,0.8,1,3,0.333,3,11,0.273,0,6.7,35.7,Jr,6-5,22,0.122941,98.0303,5.4,2010,41,all,,0.33317779,1,1,0,2,1.0000,0.0000,0,0,,,87.3898,85.5037,0.372681,8.16234,3.44005,0.963587,2.47646,0.522306,2.6429,-2.5977,3.12,0.1429,0.0714,0.2143,0.0714,0.2857,0.0000,1.0714,"Wing G",18.7419
"Patrick Bouli",Manhattan,MAAC,31,70.9,99.1,10,47.2,50.96,1.4,13.2,13.8,23.3,20,22,0.909,16,42,0.381,28,81,0.346,0.6,2.9,17.9,Sr,6-2,10,0.00748613,84.5808,3.1,2010,43,all,,1.85721894,6,14,10,28,0.4286,0.3571,0,0,,,98.1056,99.7678,2.63204,168.511,1.87334,-0.291661,2.16501,-0.58847,28.4839,-2.6163,2.02783,0.3871,3.3226,3.7097,2.0968,1.4194,0.1613,4.3871,"Combo G",5.40671
"Antoine Pearson",Manhattan,MAAC,31,59,97,20.3,42.8,48.18,1.6,9.1,18.8,15.8,72,110,0.655,64,150,0.427,15,52,0.288,0.3,3.1,54.5,Sr,6-2,14,1.07144,97.5803,3,2010,45,all,,1.65000382,49,93,15,57,0.5269,0.2632,0,0,,,100.002,101.696,2.03284,129.419,-0.187978,0.0652904,-0.253269,-0.167219,23.7097,-1.04192,0.874702,0.3548,1.9032,2.2581,2.1290,1.2258,0.0645,7.9032,"Scoring PG",4.17105
"Chris Harris",Navy,Pat,30,86.2,98.6,30.3,44.3,51.9,0.8,7.4,13.1,15.4,178,204,0.873,95,255,0.373,88,257,0.342,0.3,3.2,39.8,Sr,6-2,5,2.725,107.288,3.2,2010,47,all,,0.63638225,59,133,36,122,0.4436,0.2951,0,0,,,103.503,107.406,2.28431,195.695,-1.82331,0.894084,-2.71739,0.765581,34.9000,1.7243,-0.958724,0.2667,2.2333,2.5000,1.8667,2.0000,0.1000,21.0667,"Combo G",13.6004
"T.J. Topercer",Navy,Pat,28,27.4,73.6,14.9,39.7,42.47,4.8,13.9,5.8,30.3,9,13,0.692,15,24,0.625,8,44,0.182,0,1.7,19.1,Sr,6-7,21,-0.777527,65.4957,6.8,2010,49,all,14.2,0.37032046,15,18,0,6,0.8333,0.0000,0,0,,,103.781,107.786,0.765657,61.4719,-7.07418,-5.32843,-1.74575,-8.49215,11.8929,-7.26593,-1.22621,0.5357,1.4286,1.9643,0.3571,0.3571,0.0000,2.2500,"Stretch 4",7.32534
"Brandon Adams",Manhattan,MAAC,27,51,102.7,18,44,50.28,9.8,13.5,7.2,15.4,58,82,0.707,64,147,0.435,1,2,0.5,4.5,2.4,55,Sr,6-6,32,1.27656,100.22,6.2,2010,51,all,,0.73332738,41,87,23,60,0.4713,0.3833,7,9,0.7778,,96.9976,97.8898,2.32448,126.658,2.24404,-0.333583,2.57762,-0.513346,23.5185,-1.57037,1.05702,2.1852,2.8148,5.0000,0.8148,0.9630,0.9630,7.0000,PF/C,0.18559
"Darryl Crawford",Manhattan,MAAC,31,83,100.6,25.5,44.1,49.96,5.7,15.3,15.5,15,123,165,0.745,136,304,0.447,21,76,0.276,1.5,2.1,43.4,Sr,6-5,24,2.666,107.654,2.7,2010,52,all,,1.02984319,81,136,55,168,0.5956,0.3274,5,5,1.0000,,98.6922,100.364,3.01045,192.421,1.95956,1.41588,0.543675,2.44659,33.3226,2.67955,-0.232957,1.8065,4.5161,6.3226,2.2258,1.1613,0.4516,14.7742,"Wing G",4.33341
"Jabari Deshields","Alabama A&M",SWAC,22,45.2,63.1,18.4,26.9,33.51,3.9,6.8,25.7,37.3,23,40,0.575,12,57,0.211,6,21,0.286,0.5,2.9,51.3,Jr,5-10,12,-1.57577,59.3867,4.9,2010,55,all,,1.00000000,5,24,7,33,0.2083,0.2121,0,0,,,100.059,110.401,0.989279,65.5807,-9.91849,-6.84486,-3.07363,-10.9452,18.1818,-8.07849,-2.86673,0.7273,1.1364,1.8636,2.2727,0.9545,0.0909,2.9545,"Pure PG",2.91805
"Charles Jenkins",Hofstra,CAA,33,91.5,109.4,28.1,49.8,55.28,3.2,10.1,24.9,17.7,167,208,0.803,170,375,0.453,62,153,0.405,1.5,2.8,39.4,Jr,6-3,22,4.69062,121.454,2.9,2010,57,all,,1.24762720,86,133,78,227,0.6466,0.3436,2,2,1.0000,44,98.4249,97.5968,3.66979,216.649,4.67981,4.3521,0.32771,7.51246,37.0000,5.93298,1.57948,1.1515,3.4545,4.6061,3.9697,1.8182,0.5455,21.0000,"Scoring PG",7.23054
"Pierre Curtis","James Madison",CAA,33,84.9,107.6,16.3,46.3,56.76,2.8,9,23,23.6,116,142,0.817,57,126,0.452,20,62,0.323,0.6,2.5,75.5,Sr,6-3,51,2.0109,101.564,2.5,2010,60,all,24.8,1.89042079,38,61,19,64,0.6230,0.2969,0,0,,,104.443,104.855,2.55195,187.76,0.0261618,0.780339,-0.754177,-0.431151,33.9697,-0.55711,0.12596,0.7879,2.8485,3.6364,4.1818,1.4545,0.2121,8.7879,"Scoring PG",3.25886
"Greg Washington",Hofstra,CAA,32,59.9,97.1,16,44.1,47.03,9.9,15.9,5.9,18.9,32,45,0.711,90,203,0.443,0,1,0,11.6,1.4,22.1,Jr,6-10,32,0.643258,92.0067,5.3,2010,61,all,,0.57142857,35,49,51,143,0.7143,0.3566,14,18,0.7778,,93.634,92.9977,2.87307,173.162,3.9062,-2.12815,6.03435,1.26474,25.0000,-1.73471,2.99945,2.4062,3.6875,6.0938,0.7500,0.6250,2.8125,6.6250,C,0.0721894
"Matt Parker","James Madison",CAA,27,21.7,87.9,16.2,45.2,45.32,2.9,9.8,6.9,19,1,2,0.5,8,19,0.421,20,65,0.308,2.6,0.8,2.4,Sr,6-8,31,-0.0495674,83.1609,6,2010,62,all,29.0,0.66666670,6,8,2,10,0.7500,0.2000,1,1,1.0000,,106.295,106.645,0.732528,43.9181,-5.16125,-2.68713,-2.47413,-5.51259,10.6296,-3.865,-1.64759,0.2593,0.9630,1.2222,0.3704,0.1481,0.2963,2.8519,"Stretch 4",13.367
"Evan Neisler",Drexel,CAA,31,44.8,98.7,14.7,60.9,63.56,10.1,17.1,1.5,30.9,36,52,0.692,53,87,0.609,0,0,0,2.5,1.3,59.8,Sr,6-8,33,0.430663,91.2112,6.1,2010,72,all,,0.09299978,44,64,9,23,0.6875,0.3913,15,15,1.0000,,96.857,95.1413,2.01404,106.107,-1.37984,-2.82713,1.44729,-1.80437,18.5806,-3.01098,1.20661,1.7419,2.7419,4.4839,0.1290,0.3871,0.4516,4.5806,C,0
"Moussa Camara",Binghamton,AE,29,75.8,101.9,19.1,47.3,51.64,3,7.8,5.3,15.9,66,89,0.742,56,120,0.467,43,135,0.319,0.3,1.5,34.9,Jr,6-5,1,1.52696,99.0159,2.3,2010,79,all,,0.48833288,43,63,13,57,0.6825,0.2281,6,6,1.0000,,110.437,112.606,1.46253,121.208,-3.69708,-0.0279652,-3.66911,-2.69792,30.5862,-0.269946,-2.42798,0.7586,2.1034,2.8621,0.7241,0.7241,0.0690,10.5862,"Wing G",9.53482
"Otis Polk","Bowling Green",MAC,29,70.2,99.9,22.3,50.4,52.85,14.8,15.8,6.7,20.1,65,108,0.602,113,224,0.504,0,0,0,5.4,1.5,48.2,Sr,6-9,45,1.79455,102.918,4.8,2010,82,all,,0.40678302,100,171,13,53,0.5848,0.2453,13,15,0.8667,,102.309,102.068,2.3816,148.423,0.807943,-0.100788,0.908731,-1.15262,28.2069,-0.341498,-0.811118,3.3793,3.6897,7.0690,0.8276,0.6552,1.2414,10.0345,C,0
"Marc Larson","Bowling Green",MAC,29,52,97.5,17.7,48.4,52.88,12.6,11.9,5.2,23.7,38,53,0.717,62,128,0.484,0,0,0,3.9,0.9,41.4,Sr,6-9,50,0.710932,94.3515,4.2,2010,84,all,,0.36582260,43,75,19,53,0.5733,0.3585,4,4,1.0000,,105.977,105.727,1.50013,94.0664,-1.75902,-1.39729,-0.361722,-3.16722,20.8966,-1.80107,-1.36615,2.1379,2.0690,4.2069,0.5172,0.3103,0.6552,5.5862,C,0
"Landon Milbourne",Maryland,ACC,32,73.6,109.2,20.1,51.5,54.44,7.2,10.4,4.8,13.6,67,92,0.728,151,294,0.514,13,37,0.351,3.8,2.2,27.8,Sr,6-7,1,3.12523,115.101,3.4,2010,86,all,79.0,0.54344347,78,124,73,170,0.6290,0.4294,12,14,0.8571,,97.3049,92.9881,3.42352,183.535,5.13778,2.74801,2.38977,3.86213,29.7812,2.26214,1.59999,1.9062,3.0938,5.0000,0.7812,1.1562,1.1875,12.7500,"Wing F",2.20438
"Eric Hayes",Maryland,ACC,32,75.8,124.9,16.4,62.1,64.83,1.5,6.6,21.6,18.4,47,54,0.87,65,117,0.556,61,135,0.452,0.6,1.7,21.4,Sr,6-4,5,4.21992,124.598,2.3,2010,87,all,83.4,2.42307692,29,45,36,72,0.6444,0.5000,0,0,,,102.052,97.5246,3.05022,151.836,6.08687,6.02289,0.0639814,6.42413,30.6875,5.08591,1.33822,0.4062,2.0312,2.4375,3.9375,0.9375,0.1875,11.2500,"Scoring PG",7.80958
"Vernon Macklin",Florida,SEC,34,62.5,116.3,19.8,60.7,60.85,11.9,12.9,6.5,16.2,47,80,0.588,156,257,0.607,0,0,0,3.5,1.4,31.1,Jr,6-10,32,3.14036,120.721,3.8,2010,91,all,95.0,0.56523023,121,164,35,93,0.7378,0.3763,42,45,0.9333,52,99.6269,95.2206,2.71272,150.896,5.30216,3.5642,1.73797,4.85543,25.2647,3.80201,1.05341,2.6765,2.8529,5.5294,0.7647,0.5882,0.8529,10.5588,C,0
"Levi Knutson",Colorado,B12,21,22.5,105.4,14.1,46.1,52.09,3,12.9,9.8,12.4,19,26,0.731,10,26,0.385,9,25,0.36,0.4,2.4,51,Jr,6-4,24,0.787192,102.727,3.2,2010,92,all,36.4,1.74986873,8,13,2,13,0.6154,0.1538,0,0,,,107.434,100.109,1.14031,45.2877,1.52192,1.82096,-0.299041,2.09386,12.5238,1.4717,0.622159,0.2857,1.3333,1.6190,0.6667,0.5238,0.0476,3.1429,"Wing G",5.45326
"Frank Hassell","Old Dominion",CAA,36,60.1,108,21.3,54,56.37,13.7,18.4,8.6,20.7,63,96,0.656,134,248,0.54,0,0,0,4.5,2.3,38.7,Jr,6-7,21,2.20798,110.987,3.1,2010,100,all,,0.59017943,98,133,36,115,0.7368,0.3130,9,10,0.9000,,88.0503,85.5842,3.4118,177.717,6.33126,1.68103,4.65023,5.21583,24.1111,2.721,2.49483,2.9167,3.7500,6.6667,1.0000,0.8611,0.9167,9.1944,PF/C,0
"Kevin White","Maryland Eastern Shore",MEAC,32,85.1,82.7,23.3,41.3,45,1.2,9,36,31.3,62,94,0.66,92,220,0.418,19,72,0.264,0.3,2.4,32.2,Jr,6-0,3,-0.143323,83.2919,1.9,2010,104,all,,1.30303030,45,81,47,139,0.5556,0.3381,0,0,,,105.145,110.774,1.85894,180.249,-5.02687,-3.38145,-1.64542,-4.77746,34.1875,-2.61635,-2.16111,0.3750,2.7188,3.0938,5.3750,1.3438,0.0938,9.4688,"Pure PG",3.98042
"Sean Carter",Massachusetts,A10,31,60.4,101.7,13.4,48.4,48.58,14,16.1,7,20.2,31,66,0.47,59,122,0.484,0,0,0,5.3,1.3,54.1,So,6-9,23,0.778222,93.7875,5.1,2010,113,all,25.0,0.77774909,59,116,0,6,0.5086,0.0000,26,35,0.7429,,103.626,99.7786,2.2406,151.225,3.59651,0.187429,3.40908,-0.455255,24.3548,-1.11309,0.657833,3.3548,3.6774,7.0323,0.9032,0.5484,1.2903,4.8065,C,0
"Carlton Fay","Southern Illinois",MVC,29,67.7,115.2,19.7,57.5,60.98,3.8,11.8,7.3,14.2,56,66,0.848,83,144,0.576,42,110,0.382,0.4,0.8,26,Jr,6-8,45,3.02175,116.666,4.2,2010,114,all,37.4,0.70271965,19,27,64,117,0.7037,0.5470,0,0,,,105.211,103.145,2.19485,114.74,1.55383,2.95736,-1.40354,1.81662,27.3103,2.76435,-0.94773,0.8621,2.5517,3.4138,0.8966,0.3448,0.1034,12.0000,"Wing F",8.30988
"Paul Campbell",Hawaii,WAC,28,46.2,113.3,13.9,57.7,55.58,12.8,10.1,12.3,16.7,18,42,0.429,56,97,0.577,0,0,0,4.9,1.1,43.3,Sr,6-10,21,1.19803,102.54,4.3,2010,117,all,,1.52386665,32,39,24,55,0.8205,0.4364,19,21,0.9048,,109.499,105.433,1.39973,88.3632,3.11074,1.34126,1.76948,1.37515,19.1429,0.695374,0.679777,2.1071,1.6071,3.7143,1.1429,0.3571,0.8929,4.6429,C,0
"Adhar Mayen",Hawaii,WAC,28,59.1,101.6,15.5,50,51.66,3.9,9.6,12.1,20.6,20,29,0.69,51,97,0.526,24,77,0.312,0.6,1.2,16.7,Sr,6-8,24,0.806055,93.9861,4,2010,118,all,,1.08112601,8,13,41,80,0.6154,0.5125,1,1,1.0000,,111.663,108.186,1.55736,101.626,-1.84753,-0.563285,-1.28424,-1.419,24.5000,-0.847326,-0.571672,0.8214,1.9643,2.7857,1.4286,0.5000,0.1429,6.9286,"Wing F",6.6346
"Zach Hahn",Butler,Horz,38,38.4,115.8,14.4,60.1,61.81,0.7,6.4,9.1,15.6,13,14,0.929,14,27,0.519,48,116,0.414,0,1.4,9.8,Jr,6-1,3,1.34755,109.77,2.3,2010,123,all,28.4,1.14296054,4,8,9,17,0.5000,0.5294,0,0,,,98.2764,93.6761,1.75093,81.9648,3.2535,2.35428,0.899215,4.19678,15.4211,2.65522,1.54156,0.0789,0.7895,0.8684,0.6316,0.3421,0.0000,4.8684,"Combo G",12.3526
"Matt Howard",Butler,Horz,38,62.9,111.7,24.8,48.7,58.4,9.3,16.6,7.5,15.8,178,227,0.784,126,257,0.49,3,11,0.273,2.8,1.4,84.7,Jr,6-8,54,3.29669,122.274,5.5,2010,124,all,75.8,0.50003167,94,158,31,90,0.5949,0.3444,17,19,0.8947,,92.3885,88.0638,3.35531,176.01,3.75486,1.03321,2.72165,3.30044,25.2368,1.2006,2.09984,1.7895,3.3684,5.1579,0.7895,0.5789,0.6053,11.5526,"Wing F",0.715113
"Shawn Vanzant",Butler,Horz,38,36.3,96,14.3,41.5,49.42,2.8,11.9,16.1,24.4,37,51,0.725,13,36,0.361,14,46,0.304,1.2,1.7,62.2,Jr,6-0,2,0.311817,90.6888,3.1,2010,125,all,,1.45158131,7,16,6,18,0.4375,0.3333,0,0,,,94.7486,90.3135,1.82488,91.9823,2.37334,-0.628036,3.00137,1.96102,14.5789,-0.812312,2.77333,0.3158,1.3947,1.7105,1.1842,0.3947,0.1579,2.7632,"Combo G",5.18184
"Tunde Agboola","Boston University",AE,17,4.8,100.1,9,55,52.51,4.8,4.8,2.8,18.5,0,1,0,4,8,0.5,1,2,0.5,0,2.5,10,Sr,6-4,20,-0.0363239,81.8878,4.7,2010,128,all,,0.50000000,3,5,1,3,0.6000,0.3333,0,0,,,100.544,104.639,0.303501,11.1151,-1.44526,-1.6834,0.238143,-3.83194,4.0000,-4.28745,0.455509,0.1765,0.1765,0.3529,0.0588,0.1765,0.0000,0.6471,"Wing G",1.6721
"George Barbour",Monmouth,NEC,9,4.5,86.1,25.8,38.9,43.96,11.8,10.8,12.6,20.4,6,10,0.6,7,18,0.389,0,0,0,6.4,1.1,55.6,Jr,6-7,21,0.0719137,87.8355,5.7,2010,145,all,,0.59989201,6,9,1,9,0.6667,0.1111,2,2,1.0000,,100.444,106.566,0.430505,9.75544,-5.82759,-5.67822,-0.149373,-4.31559,6.2222,-3.07869,-1.23689,0.6667,0.5556,1.2222,0.3333,0.1111,0.3333,2.2222,PF/C,0
"James Hett",Monmouth,NEC,31,81.5,89.5,11.8,41.3,43.17,1.4,9.7,28.5,30.6,14,22,0.636,32,70,0.457,15,62,0.242,0.5,2.5,16.7,Jr,5-10,15,-0.978616,75.8486,2.7,2010,146,all,,2.33870006,25,46,7,24,0.5435,0.2917,0,0,,,100.943,107.116,2.19198,172.064,-4.10144,-3.13158,-0.96986,-4.1721,32.5806,-4.18049,0.00838438,0.4194,2.6129,3.0323,4.6774,1.3548,0.1290,3.9677,"Pure PG",3.62648
"Thomas Coleman","North Carolina A&T",MEAC,30,67.6,103.8,18.9,53.9,54.83,11.4,20.4,11,18.9,67,122,0.549,103,189,0.545,0,2,0,8.1,1.7,63.9,Jr,6-9,23,1.43216,99.7604,3.7,2010,148,all,,0.76922634,91,141,12,48,0.6454,0.2500,32,33,0.9697,,96.8455,101.055,2.38912,193.156,1.89399,-1.37114,3.26513,0.784853,27.1667,0.0442643,0.740588,3.0000,5.2667,8.2667,1.3333,0.8000,2.0667,9.1000,C,0.138106
"Kyle Riley",Howard,MEAC,25,35.7,77.2,22,39.9,41.54,1.9,5.8,18.4,24.4,19,36,0.528,48,91,0.527,6,52,0.115,0.4,2,25.2,Jr,6-3,15,-0.491042,76.7539,2.7,2010,150,all,,0.78048779,37,64,11,28,0.5781,0.3929,2,3,0.6667,,108.373,113.384,0.831268,68.8907,-8.27617,-5.17332,-3.10284,-7.07778,18.4400,-4.97707,-2.10071,0.3200,0.8800,1.2000,1.2800,0.6000,0.0800,5.3200,"Combo G",6.80351
"Justin Nabors",Lamar,Slnd,28,77.3,99.5,25.3,51.2,55.57,12.1,21.6,11.5,23.8,106,153,0.693,139,268,0.519,6,21,0.286,2.3,1.4,52.9,Sr,6-7,24,2.13019,104.35,3.4,2010,152,all,,0.44565846,101,153,38,115,0.6601,0.3304,8,9,0.8889,,102.644,104.547,2.35687,175.078,-1.43784,-0.804466,-0.633371,-0.305027,31.0714,1.34518,-1.65021,3.4286,5.8929,9.3214,1.4643,0.7500,0.7143,14.3571,PF/C,1.37423
"Noah States",Furman,SC,27,25.1,87.6,17.3,42.5,45.64,4.5,14.8,12.1,22.4,15,25,0.6,18,47,0.383,7,20,0.35,5.5,0.8,37.3,Jr,6-8,4,-0.0604368,82.8295,4.1,2010,154,all,,0.84212020,10,16,8,31,0.6250,0.2581,3,4,0.7500,,100.362,102.629,0.861306,52.623,-2.7688,-3.91703,1.14824,-1.55993,10.4444,-1.79356,0.233623,0.4074,1.4074,1.8148,0.5926,0.1481,0.5926,2.6667,"Stretch 4",4.09374
"Adam Walker",Howard,MEAC,23,36.2,80.4,20.3,38.5,38.75,8,20,15.1,18.5,23,61,0.377,44,115,0.383,2,7,0.286,3.6,1,50,Jr,6-8,5,-0.457742,77.9373,3.9,2010,155,all,,0.96550078,23,39,21,76,0.5897,0.2763,0,0,,,102.898,109.189,1.20685,89.4131,-4.55107,-4.98833,0.437263,-4.32316,20.3043,-3.92191,-0.401249,1.5217,3.3478,4.8696,1.2174,0.3478,0.7391,5.0870,PF/C,0.903207
"Jihad Ali","Georgia St.",CAA,31,36.8,99.6,21.5,50.3,51.54,5.5,18.4,10.6,20.6,15,23,0.652,40,84,0.476,25,70,0.357,2.9,3.2,14.9,Jr,6-4,14,0.875632,101.642,3.4,2010,157,all,,0.65620459,17,27,23,57,0.6296,0.4035,1,1,1.0000,,96.2458,96.6083,1.52759,93.8112,1.34467,0.137812,1.20686,3.69798,14.9032,2.20957,1.48841,0.7097,2.1613,2.8710,0.6774,0.7419,0.3548,5.4839,"Wing G",9.66756
"Jay Threatt","Delaware St.",MEAC,26,86.9,103.8,18.2,42.6,47.96,3.4,9.9,29,18.9,54,74,0.73,49,108,0.454,21,81,0.259,0.7,5.2,39.2,So,5-11,4,1.62466,97.981,1.9,2010,161,all,,2.52176139,19,30,30,78,0.6333,0.3846,0,0,,,96.1377,101.339,3.03389,170.286,2.26555,1.25551,1.01004,1.94501,35.0769,-0.249379,2.19439,0.9615,2.2692,3.2308,4.4615,2.6538,0.1923,8.2692,"Scoring PG",6.05467
"Isaiah Tate","George Mason",CAA,30,44,97.2,14.1,46.4,47.61,4.3,10.5,8,16.3,18,33,0.545,23,55,0.418,23,69,0.333,0.4,1.9,26.6,Jr,6-4,13,0.298499,89.0861,2.3,2010,162,all,32.2,1.04554761,17,28,6,27,0.6071,0.2222,1,1,1.0000,,103.441,103.464,1.50123,90.1877,-0.118362,0.232986,-0.351348,-1.13303,18.9333,-0.879263,-0.253772,0.7000,1.7667,2.4667,0.7667,0.6000,0.0667,4.4333,"Wing G",7.22805
"Vlad Moldoveanu",American,Pat,22,56.4,109.4,28.1,53.8,59.04,6.2,17.6,17.5,16.4,99,124,0.798,78,155,0.503,48,124,0.387,1.2,1.3,44.4,Jr,6-9,14,3.47067,116.243,4,2010,163,all,53.4,0.84907226,48,70,30,85,0.6857,0.3529,0,0,,,101.266,103.858,2.47651,127.067,2.93121,3.91827,-0.987067,4.17987,32.4091,4.75017,-0.570301,1.5909,4.9091,6.5000,2.0455,0.6818,0.3636,18.1364,"Stretch 4",10.8054
"Tyren Johnson","Louisiana Lafayette",SB,28,91.3,103.5,28.7,53.3,55.64,6.5,20,21.8,20.2,88,131,0.672,168,315,0.533,29,82,0.354,4.4,3.2,33,Sr,6-8,1,3.43063,111.591,3.1,2010,164,all,8.2,0.96970897,91,119,76,195,0.7647,0.3897,28,30,0.9333,,95.2671,96.6672,3.77907,228.508,5.10224,1.83237,3.26987,5.47737,36.5000,3.8093,1.66807,1.9643,6.0714,8.0357,3.4286,1.9286,1.4643,18.2500,"Wing F",4.80594
"Pawel Buczak",Princeton,Ivy,30,54.4,88.6,19.1,46.9,48.42,8.6,11,17.2,28.8,20,35,0.571,46,105,0.438,10,25,0.4,3.4,1.8,26.9,Sr,6-11,55,0.0960293,85.777,5.5,2010,180,all,,0.90738888,39,75,7,30,0.5200,0.2333,1,1,1.0000,,91.4231,94.1041,2.44559,106.474,-0.0335015,-2.97264,2.93914,-1.83095,21.9333,-3.81452,1.98357,1.3667,1.8000,3.1667,1.6333,0.6000,0.6333,4.7333,PF/C,2.551
